Description,Price
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 125 MG,$71.82 
METHYLPREDNISOLONE INJ TO 40 MG,$52.15 
METHYLPREDNISOLONE INJ TO 40 MG,$52.15 
METHYLPREDNISOLONE ORAL PER 4MG,$4.53 
METHYLPREDNISOLONE ORAL PER 4MG,$4.53 
METHYLPREDNISOLONE ORAL PER 4MG,$4.53 
METHYLPREDNISOLONE ORAL PER 4MG,$4.53 
METHYLPREDNISOLONE ORAL PER 4MG,$4.53 
METOCLOPRAMIDE HCL TO 10 MG,$11.13 
METOCLOPRAMIDE HCL TO 10 MG,$11.13 
METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLN,$10.92 
METRONIDAZOLE 0.75 % TOP GEL,$306.65 
METRONIDAZOLE 0.75 % VAGINAL GEL,$298.41 
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML INTRAVENOUS PGBK,$19.20 
METRONIDAZOLE IV (PEDS),$0.19 
MICAFUNGIN SODIUM INJECTION 1 MG,$11.05 
MICAFUNGIN SODIUM INJECTION 1 MG,$11.05 
MICROFIBRIL. COLLAGEN HEMOSTAT TOP POWD,$687.57 
MIDOSTAURIN 25 MG ORAL CAP,$451.90 
MINOCYCLINE HYDROCHLORIDE 1 MG,$19.02 
MIRABEGRON 25 MG ORAL TB24,$37.43 
MIRABEGRON 50 MG ORAL TB24,$37.43 
"MIRENA, 52 MG","$10,907.64 "
MITOMYCIN INJECTION,"$1,689.73 "
MITOMYCIN INJECTION,"$1,689.73 "
MITOMYCIN INJECTION,"$1,689.73 "
MITOMYCIN TOPICAL SOLUTION 0.4 MG/ML,$278.67 
"MITOMYCIN, OPTHALMIC, 0. 2 MG","$4,308.00 "
MITOXANTRONE HCL INJ PER 5 MG,$384.48 
MOMETASONE 220 MCG (14 DOSES) INHALATION AEPB,$203.03 
MOMETASONE 220 MCG (30 DOSES) INHALATION AEPB,$554.90 
MOMETASONE-FORMOTEROL 100-5 MCG/ACTUATION INHALATION HFAA,$302.78 
MOMETASONE-FORMOTEROL 200-5 MCG/ACTUATION INHALATION HFAA,$671.25 
MONOVISC INJ PER DOSE,"$10,161.16 "
MORPHINE SULFATE INJ TO 10 MG,$22.08 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.42 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.43 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MORPHINE SULFATE INJ TO 10 MG,$24.48 
MOXIFLOXACIN 0.5 % OPHTHALMIC DROP,$520.62 
MOXIFLOXACIN 100 MG INJ,$106.50 
MUPIROCIN CALCIUM 2 % NASAL OINT,$53.33 
MUPIROCIN CALCIUM 2 % TOP CREA,$498.75 
MVI ADULT TPN INJECTION,$43.20 
"MVI, ADULT NO.4 WITH VIT K 3,300 UNIT- 150 MCG/10 ML INTRAVENOUS SOLN",$4.08 
"MVI, PEDI NO.1 WITH VIT K 80 MG-400 UNIT- 200 MCG/5 ML INTRAVENOUS SOLN",$25.47 
MYCOPHENOLATE MOFETIL 200 MG/ML ORAL SUSR,$10.65 
MYCOPHENOLATE MOFETIL 250 MG ORAL CAP,$10.64 
MYCOPHENOLATE MOFETIL 500 MG ORAL TAB,$10.64 
MYCOPHENOLATE MOFETIL HCL 500 MG INTRAVENOUS SOLR,$800.25 
NAFCILLIN   1 G INJECTION SOLR,$65.53 
NAFCILLIN   2 G INJECTION SOLR,$87.92 
NALOXONE 1 MG/ML ORAL SOLUTION,$42.60 
NALTREXONE DEPOT FORM 1 MG,$39.03 
NARCAN INJ PER 1 MG,$330.87 
NARCAN INJ PER 1 MG,$330.87 
NARCAN INJ PER 1 MG,$330.87 
NATALIZUMAB INJECTION 1 MG,$232.98 
NELARABINE INJECTION 50 MG,"$1,822.92 "
NEOMYCIN-COLIST-HC-THONZONIUM 3.3-3-10-0.5 MG/ML OTIC DRPS,$562.42 
"NEOMYCIN-POLYMYXIN B-DEXAMETH 3.5MG/ML-10,000 UNIT/ML-0.1 % OPHTHALMIC DRPS",$48.30 
"NEOMYCIN-POLYMYXIN-GRAMICIDIN 1.75 MG-10,000 UNIT-0.025MG/ML OPHTHALMIC DROP",$158.93 
"NEOMYCIN-POLYMYXIN-HC 3.5-10,000-1 MG/ML-UNIT/ML-% OTIC DRPS",$180.49 
"NEOMYCIN-POLYMYXIN-HC 3.5-10,000-1 MG/ML-UNIT/ML-% OTIC SOLN",$191.97 
"NEOMYCIN-POLYMYXIN-HC 3.5-10,000-10 MG-UNIT-MG/ML OPHTHALMIC DRPS",$308.98 
NEOMY-POLYMYXINB-BACITRACIN-HC 1 % TOP OINT,$506.31 
NEO-SYNEPHRINE INJ TO 1 ML,$50.72 
NEO-SYNEPHRINE INJ TO 1 ML,$50.72 
NEO-SYNEPHRINE INJ TO 1 ML,$50.72 
NESIRITIDE INJECTION 0.1 MG,$879.87 
NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLN,$17.46 
"NICARDIPINE IN DEXTROSE,ISO-OS 20 MG/200 ML INTRAVENOUS PGBK",$492.00 
"NICARDIPINE IN DEXTROSE,ISO-OS 40 MG/200 ML INTRAVENOUS PGBK","$1,012.80 "
NICARDIPINE IN NACL (ISO-OS) 20 MG/200 ML INTRAVENOUS PGBK,$492.00 
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML INTRAVENOUS PGBK,$984.00 
NIMODIPINE 30 MG/10 ML ORAL SOLN,$157.04 
NIMODIPINE 60 MG/20 ML ORAL SOLN,$273.14 
NINTEDANIB 150 MG ORAL CAP,$145.36 
NITAZOXANIDE 500 MG ORAL TAB,$357.55 
NITROGLYCERIN 400 MCG/SPRAY TRANSLINGUAL SPRY,$461.02 
NITROGLYCERIN 50 MG/10 ML (5 MG/ML) INTRAVENOUS SOLN,$9.73 
NITROGLYCERIN 500 MCG/5 ML INJECTION,$6.36 
NITROGLYCERIN IN 5 % DEXTROSE 100 MG/250 ML (400 MCG/ML) INTRAVENOUS SOLN,$0.32 
NITROGLYCERIN IN 5 % DEXTROSE 25 MG/250 ML (100 MCG/ML) INTRAVENOUS SOLN,$0.32 
NITROGLYCERIN IN 5 % DEXTROSE 50 MG/250 ML (200 MCG/ML) INTRAVENOUS SOLN,$0.34 
NITROPRUSSIDE 0.2 MG/ML 50ML D5W SYR,$6.76 
NITROPRUSSIDE IN 0.9 % NACL 10 MG/50 ML (0.2 MG/ML) INTRAVENOUS SOLN,$7.50 
NON-INHALATION DRUG FOR DME,$6.00 
NON-INHALATION DRUG FOR DME,$6.00 
NON-INHALATION DRUG FOR DME,$8.58 
NON-INHALATION DRUG FOR DME,$90.00 
NORELGESTROMIN-ETHIN.ESTRADIOL 150-35 MCG/24 HR TRANSDERMAL PTWK,$129.69 
NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLN,$41.53 
NOREPINEPHRINE BITARTRATE-NACL 16 MG/250 ML (64 MCG/ML) INTRAVENOUS SOLN,$570.00 
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) INTRAVENOUS SOLN,$285.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NORMAL SALINE SOLUTION INFUS 250 CC,$60.00 
NUBAIN INJ PER 10 MG,$31.35 
"NYSTATIN-TRIAMCINOLONE 100,000-0.1 UNIT/G-% TOP CREA",$115.86 
OBINUTUZUMAB INJ,$727.67 
OCTAGAM INJECTION 500 MG,$427.08 
OCTREOTIDE DEPOT 1 MG IM INJ,"$2,094.26 "
OCTREOTIDE DEPOT 1 MG IM INJ,"$2,094.26 "
OCTREOTIDE DEPOT 1 MG IM INJ,"$2,288.13 "
OCTREOTIDE DEPOT 1 MG IM INJ,"$2,288.13 "
OCTREOTIDE DEPOT 1 MG IM INJ,"$2,288.13 "
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OCTREOTIDE NOT DEPOT 25 MCG INJ,$10.46 
OFLOXACIN 0.3 % OPHTHALMIC DROP,$42.66 
OLANZAPINE 10 MG IM SOLR,$60.21 
OLOPATADINE 0.1 % OPHTHALMIC DROP,$868.94 
OLOPATADINE 0.2 % OPHTHALMIC DROP,$123.23 
OMEPRAZOLE 2 MG/ML ORAL SUSR,"$1,930.89 "
ORAL DEXAMETHASONE 0.25 MG,$0.96 
ORAL DEXAMETHASONE 0.25 MG,$0.97 
ORAL DEXAMETHASONE 0.25 MG,$0.97 
ORAL EVEROLIMUS,$100.18 
ORAL EVEROLIMUS,$100.18 
ORAL EVEROLIMUS,$100.18 
ORAL MR CONTRAST 100 ML,$81.00 
ORAL MYCOPHENOLIC ACID 180 MG,$32.10 
ORAL MYCOPHENOLIC ACID 180 MG,$32.10 
OSELTAMIVIR 30 MG ORAL CAP,$44.38 
OSELTAMIVIR 45 MG ORAL CAP,$44.38 
OSELTAMIVIR 75 MG ORAL CAP,$48.38 
OVINE UP TO 999 USP UNITS PER 1 USP UNIT,$4.66 
OXACILLIN SODIUM INJ TO 250 MG,$17.85 
OXACILLIN SODIUM INJ TO 250 MG,$17.85 
OXALIPLATIN INJ 0.5 MG,$2.35 
OXCARBAZEPINE 600 MG ORAL TAB,$48.20 
OXCARBAZEPINE 600 MG ORAL TB24,$49.67 
OXYCODONE  80 MG ORAL TR12,$48.73 
OXYMORPHONE 40 MG ORAL TB12,$33.70 
OXYTOCIN INJECTION TO 10 UNITS,$15.96 
OXYTOCIN INJECTION TO 10 UNITS,$16.00 
OXYTOCIN INJECTION TO 10 UNITS,$18.00 
OXYTOCIN INJECTION TO 10 UNITS,$18.00 
PACLITAXEL INJECTION,$1.47 
PACLITAXEL PROTEIN BOUND 1 MG,$132.40 
PALIPERIDONE PALMITATE INJ 1 MG,$124.46 
PALIPERIDONE PALMITATE INJ 1 MG,$124.46 
PALIPERIDONE PALMITATE INJ 1 MG,$132.97 
PALIPERIDONE PALMITATE INJ 1 MG,$132.97 
PALIPERIDONE PALMITATE INJ 1 MG,$132.97 
PALONOSETRON HCL 25 MCG,$243.62 
PANITUMUMAB INJECTION 10 MG,"$1,336.68 "
PANTOPRAZOLE 40 MG ORAL GRPS,$41.13 
PANTOPRAZOLE SODIUM INJ PER VIAL,$34.08 
PANTOPRAZOLE SODIUM INJ PER VIAL,$34.08 
PAPAVERIN HCL TO 60 MG,$186.43 
PARENTERAL AMINO ACID 10% NO.4 10 % INTRAVENOUS SOLP,$156.00 
PARENTERAL AMINO ACID 15% NO.1 15 % INTRAVENOUS SOLP,$786.00 
PCV13 VACCINE IM,"$2,311.64 "
PEG3350-SOD SUL-NACL-KCL-ASB-C 100-7.5-2.691 GRAM ORAL PWPK,$317.62 
PEGASPARGASE INJECTION,"$172,104.84 "
PEGFILGRASTIM 6 MG INJ,"$33,317.28 "
PEGFILGRASTIM 6 MG INJ,"$33,317.28 "
PEGINTERFERON ALFA-2A 180 MCG/ML SUBCUTANEOUS SOLN,"$11,155.92 "
PEGLOTICASE INJECTION 1 MG,"$24,725.76 "
PENG BENZATHINE/PROCAINE INJ 100000 UNITS,$120.30 
PENICILLIN G BENZATHINE INJ 100000 UNITS,$153.66 
PENICILLIN G BENZATHINE INJ 100000 UNITS,$153.66 
PENICILLIN G BENZATHINE INJ 100000 UNITS,$153.66 
PENICILLIN G SODIUM 5 MILLION UNIT INJECTION SOLR,$121.72 
PENICILLIN G TO 600000 UNITS,$13.24 
PENICILLIN G TO 600000 UNITS,$13.34 
PENICILLIN G TO 600000 UNITS,$13.39 
PENTAMIDINE 300 MG INHALATION SOLR,$342.82 
PENTAMIDINE 300 MG INJECTION SOLR,"$1,234.10 "
PENTOBARBITAL SODIUM INJ PER 50 MG,$593.25 
PENTOBARBITAL SODIUM INJ PER 50 MG,$614.25 
PENTOSTATIN INJECTION 10 MG,"$23,735.74 "
PEP PACK 1-DAY,$208.77 
PEP PACK 4-DAY,$208.77 
PERAMPANEL  2 MG ORAL TAB,$47.99 
PERAMPANEL  4 MG ORAL TAB,$83.33 
PERAMPANEL  6 MG ORAL TAB,$84.55 
PERMETHRIN 5 % TOP CREA,$92.40 
PHENOBARBITAL SODIUM INJ TO 120 MG,$447.39 
PHENOBARBITAL SODIUM INJ TO 120 MG,$447.40 
PHENOXYBENZAMINE 10 MG ORAL CAP,$343.60 
PHENYLEPHRINE HCL  2.5 % OPHTHALMIC DROP,$38.20 
PHENYLEPHRINE HCL 10 % OPHTHALMIC DROP,$127.26 
PHENYLEPHRINE HCL IN 0.9% NACL 100 MCG/ML INTRAVENOUS SYRG,$9.48 
PHENYLEPHRINE HCL IN 0.9% NACL 400 MCG/ML INTRAVENOUS SOLN,$213.00 
PHENYLEPHRINE IN 0.9 % NACL 100 MG/250 ML (400 MCG/ML) IVPB,$213.00 
PHYSOSTIGMINE SALICYLATE 1 MG/ML INJECTION SOLN,$213.75 
PHYTONADIONE (VITAMIN K1) 5 MG ORAL TAB,$171.68 
PHYTONADIONE 2.5 MG ORAL PARTIAL TAB,$96.61 
PILOCARPINE HCL  1 % OPHTHALMIC DROP,$227.16 
PILOCARPINE HCL  2 % OPHTHALMIC DROP,$224.22 
PILOCARPINE HCL  4 % OPHTHALMIC DROP,$243.49 
PLERIXAFOR INJECTION 1 MG,"$3,773.25 "
POLIOVIRUS IPV SC/IM,$251.88 
POLYMYXIN B SULFATE 500000 UNITS INJECTION SOLR,$112.80 
PORACTANT ALFA 120 MG/1.5 ML INTRATRACH SUSP,"$1,209.03 "
PORACTANT ALFA 240 MG/3 ML INTRATRACH SUSP,"$2,352.10 "
POSACONAZOLE 100 MG ORAL TBEC,$207.90 
POSACONAZOLE 200 MG/5 ML (40 MG/ML) ORAL SUSP,$41.60 
POSACONAZOLE 300 MG/16.7 ML INTRAVENOUS SOLN,$277.51 
POTASSIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLN,$1.75 
POTASSIUM PHOSPHATE M-/D-BASIC 3 MMOL/ML INTRAVENOUS SOLN,$18.88 
PPSV23 VACC 2 YRS+ SUBQ/IM,"$1,292.95 "
PPSV23 VACC 2 YRS+ SUBQ/IM,"$1,292.95 "
PRALATREXATE INJECTION 1 MG,"$3,085.28 "
PRASUGREL  5 MG ORAL TAB,$48.73 
PRASUGREL 10 MG ORAL TAB,$48.73 
PRAZIQUANTEL 600 MG ORAL TAB,$264.50 
PREDNISOLONE ACETATE 0.12 % OPHTHALMIC DRPS,$441.80 
PREDNISOLONE ORAL PER 5 MG,$1.06 
PREDNISOLONE ORAL PER 5 MG,$1.06 
PREDNISOLONE SODIUM PHOSPHATE 1 % OPHTHALMIC DROP,$144.69 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PREDNISONE IR OR DR ORAL 1MG,$0.16 
PRIMAXIN INJ PER 250 MG,$72.51 
PRIMAXIN INJ PER 250 MG,$72.51 
PRIMIDONE  50 MG ORAL TAB,$41.35 
PRIMIDONE 250 MG ORAL TAB,$142.33 
PROCAINAMIDE HCL INJ TO 1 GM,$850.44 
PROCHLORPERAZINE MALEATE 5 MG ORAL,$0.49 
PROCHLORPERAZINE MALEATE 5 MG ORAL,$0.49 
PROLIXIN DECANOATE INJ TO 25 MG,$196.03 
PROMETHAZINE HCL 12.5 MG ORAL,$0.27 
PROMETHAZINE HCL 12.5 MG ORAL,$27.60 
PROPAFENONE 325 MG ORAL CP12,$48.61 
PROPARACAINE 0.5 % OPHTHALMIC DROP,$70.82 
PROPRANOLOL HCL INJ TO 1 MG,$20.61 
PROSTIGMIN INJ TO 0.5 MG,$19.72 
PROSTIGMIN INJ TO 0.5 MG,$19.72 
PROSTIGMIN INJ TO 0.5 MG,$19.72 
PROTAMINE SULFATE INJ PER 10 MG,$10.62 
PYRIDOSTIGMINE BROMIDE 5 MG/ML INJECTION SOLN,$147.96 
PYRIDOXINE HCL 100 MG INJ,$100.58 
PYRIMETHAMINE 25 MG ORAL TAB,"$1,312.50 "
QUETIAPINE 200 MG ORAL TB24,$48.59 
QUETIAPINE 300 MG ORAL TB24,$62.35 
RABIES IG INJECTION IM/SQ,"$3,382.95 "
RABIES IG INJECTION IM/SQ,"$3,629.64 "
RALTEGRAVIR 400 MG ORAL TAB,$84.43 
RAMELTEON 8 MG ORAL TAB,$39.70 
RASAGILINE 1 MG ORAL TAB,$35.93 
RASBURICASE 0.5 MG INJ,"$3,162.11 "
RASBURICASE 0.5 MG INJ,"$3,162.11 "
REGADENOSON INJECTION 0.1 MG,$678.55 
REGITINE INJ TO 5 MG,"$4,668.98 "
REMIFENTANIL 1 MG INTRAVENOUS SOLR,$649.18 
REMIFENTANIL 2 MG INTRAVENOUS SOLR,"$1,298.47 "
RHO(D) IMMUNE GLOBULIN 250 UNIT (50 MCG) IM SYRG,$292.70 
RIFABUTIN 150 MG ORAL CAP,$37.01 
RIFAMPIN 600 MG INTRAVENOUS SOLR,"$1,950.12 "
RIFAXIMIN 200 MG ORAL TAB,$61.13 
RIFAXIMIN 550 MG ORAL TAB,$116.53 
RILPIVIRINE 25 MG ORAL TAB,$110.75 
RINGERS LACTATE INFUSION TO 1000 CC,$60.00 
RINGERS LACTATE INFUSION TO 1000 CC,$60.00 
RINGERS LACTATE INFUSION TO 1000 CC,$60.00 
RINGERS LACTATE INFUSION TO 1000 CC,$60.00 
RIOCIGUAT 0.5 MG ORAL TAB,$379.26 
RIOCIGUAT 1 MG ORAL TAB,$379.26 
RIOCIGUAT 2.5 MG ORAL TAB,$379.26 
RISEDRONATE  30 MG ORAL TAB,$80.33 
RISEDRONATE  35 MG ORAL TAB,$258.85 
RIV4 VACC RECOMBINANT DNA IM,$555.75 
RIV4 VACC RECOMBINANT DNA IM,$640.47 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.53 
ROCEPHIN INJECTION PER 250 MG,$7.54 
ROCURONIUM 10 MG/ML INTRAVENOUS SOLN,$5.17 
ROMIDEPSIN INJECTION 1 MG,"$3,950.47 "
ROMIPLOSTIM INJECTION 10 MCG,$816.69 
ROPIVACAINE HCL INJ 1 MG,$0.88 
ROPIVACAINE HCL INJ 1 MG,$0.91 
ROPIVACAINE HCL INJ 1 MG,$0.91 
ROTIGOTINE 2 MG/24 HOUR TRANSDERMAL PT24,$68.65 
ROTIGOTINE 3 MG/24 HOUR TRANSDERMAL PT24,$68.65 
ROTIGOTINE 4 MG/24 HOUR TRANSDERMAL PT24,$68.65 
ROTIGOTINE 8 MG/24 HOUR TRANSDERMAL PT24,$68.65 
RSV MAB IM 50MG,"$18,170.04 "
RSV MAB IM 50MG,"$18,170.04 "
RUFINAMIDE 400 MG ORAL TAB,$69.65 
RV1 VACC 2 DOSE LIVE ORAL,"$1,047.12 "
SALMETEROL 50 MCG/DOSE INHALATION DSDV,$553.70 
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TRANSDERMAL PT3D,$46.95 
SELENIUM 40 MCG/ML INTRAVENOUS SOLN,$13.63 
SELEXIPAG  200 MCG ORAL TAB,$630.00 
SEVELAMER CARBONATE 0.8 G ORAL PWPK,$53.93 
SEVELAMER CARBONATE 2.4 G ORAL PWPK,$53.94 
SEVOFLURANE INHALATION LIQD,$254.62 
SILDENAFIL (ANTIHYPERTENSIVE) 10 MG/12.5 ML INTRAVENOUS SOLN,$138.96 
SINCALIDE INJECTION 5 MICROGRAMS,"$1,257.36 "
SIPULEUCEL-T AUTO CD54+,"$299,430.00 "
SIROLIMUS ORAL 1MG,$89.54 
SIROLIMUS ORAL 1MG,$89.54 
SIROLIMUS ORAL 1MG,$89.54 
SITAGLIPTIN  25 MG ORAL TAB,$45.60 
SITAGLIPTIN  50 MG ORAL TAB,$45.60 
SITAGLIPTIN 100 MG ORAL TAB,$45.60 
"SKYLA, 13.5 MG","$9,082.44 "
SODIUM ACETATE 2 MEQ/ML INTRAVENOUS SOLN,$16.20 
SODIUM BICARBONATE 1 MEQ/ML INTRAVENOUS SOLN,$89.40 
SODIUM BICARBONATE 10 MEQ/10 ML (8.4 %) INTRAVENOUS SYRG,$1.78 
SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) INTRAVENOUS SYRG,$9.61 
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRG,$89.40 
SODIUM CHLORIDE 23.4 % (4 MEQ/ML)  IV SOLP,$27.36 
SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLP,$27.36 
SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRG,$234.25 
SODIUM HYALURONATE 23 MG/ML INTRAOCULAR SYRG,"$1,427.52 "
SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLN,$207.54 
SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLN,$18.87 
SODIUM PHOSPHATE IN 0.9 % NACL 15 MMOL/100 ML IVPB,$510.00 
SODIUM POLYSTYRENE SULFONATE 30 GRAM/120 ML RECTAL ENEM,$106.26 
SODIUM TETRADECYL SULFATE 3 % (30 MG/ML) INTRAVENOUS SOLN,$405.18 
SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) INTRAVENOUS SOLN,$21.36 
SOL PD 2.5% LOW-CAL 2000ML BAG,$491.66 
SOL SODIUM CHLORIDE .9% 1000ML,$122.00 
SOL VISION BLU DYE,$686.86 
SOLIFENACIN  5 MG ORAL TAB,$38.61 
SOLUTION VISCOAT VISCOELAS .050ML,$798.73 
SORAFENIB 200 MG ORAL TAB,$544.55 
SQ MMR VACCINE,$762.32 
STARTER TPN D10W-AMINO ACID 5 % IV SOLP,$42.00 
STARTER TPN D5W-AMINO ACID 5 % IV SOLP,$42.00 
STERILE CEFUROXIME INJECTION/ 750 MG,$24.88 
STERILE CEFUROXIME INJECTION/ 750 MG,$24.88 
STERILE TALC 5 G INTRAPLEURAL SUSR,$387.96 
STRATTICE PLIABLE 6CMX8CM,"$15,164.60 "
SUCCINYLCHOLINE CHLORIDE TO 20 MG,$20.23 
SUCCINYLCHOLINE CHLORIDE TO 20 MG,$20.23 
SUFENTANIL CITRATE 50 MCG/ML INTRAVENOUS SOLN,$18.36 
SUFENTANIL-BUPIVACAINE-EPINEPHRINE 100 MCG-100 MG-0.42 MG/250 ML EPCA IN NS,$1.56 
SUGAMMADEX 100 MG/ML INTRAVENOUS SOLN,$518.73 
SULFACETAMIDE SODIUM 10 % OPHTHALMIC DROP,$137.49 
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG/5 ML INTRAVENOUS SOLN,$9.45 
TACROLIMUS 0.1 % TOP OINT,$351.01 
TACROLIMUS IMME REL ORAL 1MG,$7.04 
TACROLIMUS IMME REL ORAL 1MG,$7.04 
TACROLIMUS IMME REL ORAL 1MG,$7.04 
TACROLIMUS IMME REL ORAL 1MG,$7.05 
TACROLIMUS IMME REL ORAL 1MG,$7.05 
TACROLIMUS IMME REL ORAL 1MG,$9.01 
TACROLIMUS PARENTERAL 5MG,"$2,253.97 "
TADALAFIL (ANTIHYPERTENSIVE) 20 MG ORAL TAB,$202.52 
TADALAFIL 10 MG ORAL TAB,$170.15 
TADALAFIL 20 MG ORAL TAB,$188.46 
TD VACC NO PRESV 7 YRS+ IM,$309.62 
TD VACC NO PRESV 7 YRS+ IM,$309.62 
TDAP VACCINE >7 IM,$371.49 
TDAP VACCINE >7 IM,$371.49 
TDAP VACCINE >7 IM,$371.49 
TDAP VACCINE >7 IM,$371.49 
TEMOZOLOMIDE ORAL 5MG,$12.29 
TEMOZOLOMIDE ORAL 5MG,$12.30 
TEMOZOLOMIDE ORAL 5MG,$12.30 
TEMOZOLOMIDE ORAL 5MG,$12.30 
TEMSIROLIMUS INJECTION 1 MG,$860.31 
TENOFOVIR ALAFENAMIDE FUMARATE 25 MG ORAL TAB,$113.25 
TENOFOVIR DISOPROXIL FUMARATE 300 MG ORAL TAB,$128.36 
TERBUTALINE SULFATE INJ TO 1 MG,$23.07 
TERBUTALINE SULFATE INJ TO 1 MG,$23.07 
TERIPARATIDE INJECTION 10 MCG,$11.05 
TESTOSTERONE 1 % (50 MG/5 GRAM) TRANSDERMAL GLPK,$67.98 
"TETANUS TOXOID,ADSORBED (PF) 5 LF UNIT/0.5 ML IM SUSP",$298.20 
TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLN,$197.47 
THIAMINE HCL 100 MG INJ,$35.70 
THIOTEPA INJECTION 15 MG,"$8,998.96 "
THIOTEPA INJECTION 15 MG,"$8,998.96 "
THROMBIN (BOVINE)  5000 UNITS TOP SOLR,$178.32 
THROMBIN (RECOMBINANT)  5000 UNITS TOP SOLR,$150.67 
"THROMBIN(HUM PLAS)-FIBRINOG-CA 800-1,200 UNIT /ML (1 ML X 2) TOP SOLN",$727.09 
THROMBIN-FIBRINOGN-APROTIN-CAL  4 ML TOP SYRG,$817.71 
