Description,Price
PROTIME                 ,335.09
RETIC COUNT MANUAL      ,290.66
PTT                     ,418.4
ALDOSTERONE QN          ,1751.37
STONE ANALYSIS QN CHEM  ,668.33
LDH (LD)                ,185.14
PHOSPHORUS BLD          ,348.06
URIC ACID BLD           ,370.26
CULTURE SPUTUM          ,573.92
CULTURE CSF             ,1188.56
BILIRUBIN TOT           ,490.6
PHENOBARBITAL LUMINAL QN,603.54
TESTOSTERONE TOTAL      ,962.7
URINE UREA NITROGEN     ,398.05
SMEAR WBC STAIN         ,238.81
CELL CT & DIFF CSF      ,507.27
T3 UPTAKE               ,603.54
TSH                     ,810.28
MUMPS AB QUAL           ,331.63
CRYSTALS BODY FL        ,275.21
IRON BINDING (TIBC)     ,553.87
RENAL FUNCTION PANEL    ,935.06
ACUTE HEPATITIS PANEL   ,1601.76
HEMATOCRIT              ,201.71
CULTURE WOUND           ,733.36
HEMOGLOBIN              ,201.71
VIRUS SPEC ENZY ACTIVITY,894.05
GLUCOSE BODY FLD QN     ,85.48
THEOPHYLLINE QUANT      ,644.44
CA 125 QN               ,629.07
CA 19-9 QN              ,928.24
IRON                    ,400.01
CULTURE CATHETER TIP    ,617.11
PH BODY FLUID           ,133.33
PREALBUMIN              ,177.79
SODIUM UR               ,326.5
GLUCOSE BODY FLD QN     ,386.33
UA W MICRO AUTO         ,299.15
T3 TOTAL                ,497.45
T4 FREE                 ,700.87
STREP A AG EIA          ,365.83
RSV AG IFT              ,229.07
RUBEOLA IGG             ,442.74
EOSINOPHIL COUNT BLD AUT,519.67
COMPLEMENT C3           ,579.5
CULTURE STOOL           ,706.01
GRAM STAIN PRIMARY SRCE ,229.07
PROTEIN ELECTRO URINE   ,700.87
CULT COLONY COUNT UR    ,601.73
PROLACTIN               ,601.73
TOTAL PROTEIN BLD       ,285.48
AST (SGOT)              ,254.71
ALT (SGPT)              ,352.14
SODIUM BLD              ,400.01
CABLE CATH 1.5MR INQ REP,377.5
RUBELLA AB QUAL         ,246.16
ERYTHROPOIETIN QN       ,859.85
TOT PROTEIN BODY FLDS QN,394.88
VARIC ZOSTER IGG        ,367.54
CULTURE ANAEROBIC       ,335.04
LH                      ,601.73
INSULIN TOTAL           ,928.24
MICROALBUMIN QN         ,133.33
HEPATITIS C AB QUAL     ,755.58
VITAMIN D 25OH W/WO FRAC,789.75
FERRITIN                ,565.83
TOT PROTEIN BODY FLDS QN,394.88
TROPONIN QUANT          ,246.16
CK MB                   ,671.8
SMEAR MALARIA STAIN     ,678.65
KOH PREP TISSUE         ,210.26
CARBOXYHEMOGLOBIN QN    ,729.93
FOLATE RBC              ,213.69
PLATELET AUTOMATED      ,261.55
PH BLOOD ONLY           ,213.69
CULT STREP GROUP B SCR  ,254.71
CULTURE BODY FLUID      ,649.59
OCC BLD PEROX OTH SOURCE,193.16
LDH (LD) BODY FLUID     ,355.56
CULTURE BRONCH WASH     ,817.1
HEMOGLOBIN A1C          ,694.03
VITAMIN B1 THIAMINE     ,747.03
ELECTROLYTE PANEL       ,622.24
BMP TOTAL CALCIUM       ,810.28
CARBON DIOXIDE          ,73.51
VALPROIC ACID (DEPAKENE),601.73
CREATININE UR           ,299.15
CREATINE URINE          ,579.5
SED RATE MANUAL         ,326.5
CULTURE BLOOD           ,801.73
ANGIOTENSIN I CONV ENZ  ,953.86
HOMOCYSTEINE QN         ,1287.22
COMPLEMENT TOT CH50     ,772.68
CULT THROAT             ,613.68
INFLUENZA VIRUS AG OIA  ,222.23
ANA QUAL SCREEN         ,533.35
NEWBORN METABOLIC SCR   ,321.67
CREATININE OTHER        ,17.1
LAMOTRIGINE LAMICTAL QN ,340.17
LEVETIRACETAM KEPPRA QN ,398.3
MANGANESE               ,193.16
PROS SPEC AG FREE       ,273.5
T CELLS CD4 8 RATIO     ,1143.61
TESTOSTERONE FREE       ,357.28
NATRIURETIC PEPTIDE     ,953.86
LIGHT CHAINS KAPPA NEPH ,287.18
ANTI-CCP                ,264.97
METHYLMALONIC ACID QN   ,290.6
PAMG-1 CVS QL           ,290.6
STREP PNEUMO AG OIA     ,186.33
MULLERIAN HORM AB QL IA ,259.85
PROCALCITONIN PCT       ,919.69
FETAL FIBRONECTIN SQN   ,2278.7
C DIFF TOX B NAP1 ST AMP,334.21
LEGIONELLA AG EIA       ,467.35
CBC                     ,293.67
EGFR COMMON VARIANTS    ,3322.77
LDL CHOLESTEROL NMR BLD ,69.86
HIV-1 AG & HIV-1&2 ABS  ,140.18
BONE MARROW TECH ASSIST ,233.3
DRUG SCR ANY NBR PER DOS,2509
RH TYPE                 ,79.98
LACTOFERRIN STOOL IA QL ,104.98
VDRL CSF QUAL           ,133.33
SPEAKING VALVE TRACH    ,300.5
TRICH VAGINALIS AMP PRBE,87.56
CANDIDA AMP PROBE       ,87.56
BVAB-2 AMP PR           ,87.56
BG WITH CALC O2 SAT     ,86.48
O&P SPECIAL STAIN       ,203.64
O&P SMEAR CONC ID       ,398.04
IRON LIVER TISSUE QN    ,567.52
HEP C AMP PROBE AMP     ,171.87
DPYD 5-FLUOROURACIL TOX ,660.49
SCREW 280.285S          ,3798.25
SCREW LAG  2803290S     ,1100.5
BIT DRL 145X4.5MM DHSDCS,1401.75
BIT DRILL 190X10MM CNU  ,5393.25
CLAMP SYNTHES 4MM ADJ   ,6294.5
CLAMP SYNTHES 4MM ADJ   ,1788
ROD CFBR EX FX 8X240MM  ,1407
GWIRE VASC 185CM PRSS   ,5482.5
GW VERRATA+ 300CM STR   ,5482.5
SCREW LOK TI L70XW6.0M  ,2288
ADAPTOR LOW-PRESS 1.75  ,3.5
ADAPTOR LOW-PRESS 2.25  ,3.5
ADAPTER CRCT 70MM SFN LP,3.25
SCREW BN 4.5MM 60MM TRGN,1532.75
STEM FEM 150MM 14MM NCLR,16875
BALLN LUTNX OTW4X100X130,9000
BLN LUTNX OTW 4X40MMX130,9000
BALLN LUTONIX OTW 4X60  ,9750
BALLN LUTNX OTW5X100X130,9750
LUTONIC 5X40MMX130CM    ,9750
BALLN LTNX 6X100MMX130CM,9750
BLN LUTNX OTW 6X40MMX130,9750
BALLN LTNX 6X60MM 130CM ,9750
SUT LBRLTP 1.5MM36IN BLK,1050
PLATE 25MM MNDB 2HL 2CMP,10871.5
SCREW 2.7MM X 13MM      ,1567.5
SCREW NON LCK 3.5X20MM  ,1800
SCREW NON LCK 3.5X26MM B,1800
BIT DRILL CANN 2.3MM DIS,312.5
COUNTERSINK HEADED 3.5MM,312.5
QUICKCLIPRO 230CM 2.8MM ,1522.5
SCREW BN CANN 6.5X35    ,6165
KNOTPUSHER FBRWR AR4515 ,1312.5
SCREW CANN 6.7XL50      ,3222
SCREW CANN 6.7XL60      ,3222
MARKER BRSTBIO ATEC ID  ,665.75
PCMKR CRD ASSRTY PM1272 ,24000
INSUF AIR BLB RAD LF    ,27
BLADE M-OSL FN 10X18.5X4,70.75
BLDE STRNL SAW STD      ,79.25
BIT DRL 127MM 4.7MM SS  ,321.75
COMPONENT FEM 3         ,12000
DRILL HEADED DRTFR 4MM  ,2451
NAIL TROCH 11.5MM 36CM  ,13723.5
BG DRN 19OZ BRD FLP FL  ,29
SCREW BN LCK 3.5MM 12MM ,935
SCREW BN 2.7MM 14MM DIST,1474
SCREW BN NLCK 2.7MM 18MM,230
SCREW NLCKG HEX 2.7X24MM,1221
BRA SML PST-OP HK/EYE   ,342
LEAD CVRDGE 32 BLNK PDDL,862.5
GRAFT DURA BVNE 8X12CMQ ,6972.25
BAG UROS STD 4X14IN     ,8.25
CRM ANTI FUNG 2OZ       ,20.5
WAFER OST 6X6X4IN       ,20.5
CATH IA BLN 7FR 34CC    ,7049.75
SPECULUM VAG L/S SU MED ,46.25
TUBING IRRIG MALIS 91900,1073
BEARNG TIB 10X63/67 VNG ,4675
SCREW AXSOS FEM 4X44MM  ,1484.5
SCREW LCK 4.0X50        ,1484.5
CNLA SX 30CM 4MM DBL MRC,690
BANDAGE BOOT ULCR 10X4  ,69.25
SCREW TWST OFF 2.0X13 NS,2250
SCREW AXSOS FEM 4X55MM  ,1484.5
STENT8X2.25X.034-.029IN5,11687.5
STENT8X2.25X.034-.029IN5,11687.5
STENT15X2.25X034-.029IN5,11687.5
STENT18X2.25X034-.029IN5,11687.5
STENT23X2.25X034-.029IN5,11687.5
STENT28X2.25X034-.029IN5,11687.5
STENT8X2.5X034-029IN 5FR,11687.5
STENT12X2.5.034-.029IN5 ,11687.5
STENT15X2.5.034-.029IN 5,11687.5
STENT18X2.5.034-.029IN 5,11687.5
STENT23X2.5.034-.029IN 5,11687.5
STENT28X2.5.034-.029IN 5,11687.5
STENT33X2.5.034-.029IN 5,11687.5
STENT38X 2.5.034-.029IN5,11687.5
STENT8X2.75 .034-.029IN5,11687.5
STENT12X2.75.034-.029IN5,11687.5
STENT15X2.75.034-.029IN5,11687.5
STENT18X2.75.034-.029IN5,11687.5
STENT23X2.75.034-.029IN5,11687.5
STENT28X2.75.034-.029IN5,11687.5
STENT33X2.75.034-.029IN5,11687.5
STENT38X2.75.034-.029IN5,11687.5
STENT8X3 .034-.029IN5FR ,11687.5
STENT12X3.034-.029IN5FR ,11687.5
STENT15X3 .034-.029IN5FR,11687.5
STENT18X3X.034-.029IN5FR,11687.5
STENT23X3X.034-.029IN5FR,11687.5
STENT28X3X.034-.029IN5FR,11687.5
STENT33X3X.034-.029IN5FR,11687.5
STENT38X3X.034-.029IN5FR,11687.5
STENT8X3.25X.034-.029IN5,11687.5
STENT12X3.25X034-029IN5 ,11687.5
STENT15X3.25X034-029IN5 ,11687.5
STENT18X3.25MM .034-.029,11687.5
STENT23X3.25MM .034-.029,11687.5
STENT28X3.25MM .034-.029,11687.5
STENT33X3.25MM .034-.02 ,11687.5
STENT38X3.25MM .034-.029,11687.5
STENT8X3.5X.034-.029IN5F,11687.5
STENT12X3.5X034-.029IN5 ,11687.5
STENT15X3.5X034-.029IN5 ,11687.5
STENT18X3.5X034-.029IN5 ,11687.5
STENT23X3.5X034-.029IN5 ,11687.5
STENT28X3.5X034-.029IN5 ,11687.5
STENT33X3.5X034-.029IN5 ,11687.5
STENT 38X3.5MM .034-.029,11687.5
STENT8X4X034-.029IN 5FR ,11687.5
STENT12X4X034-.029IN 5FR,11687.5
STENT5X4X034-.029IN 5FR ,11687.5
STENT18X4X034-.029IN 5FR,11687.5
STENT23X4X034-.029IN 5FR,11687.5
STENT28X4X034-.029IN 5FR,11687.5
STENT33X4X034-.029IN 5FR,11687.5
STENT 38X4MM .034-.029IN,11687.5
CONNECTOR NRV 4MM 15MM  ,13175
SCREW BN 4X65MM CANC F-T,548.5
GWIRE ORTH 2.3X150MM    ,312.5
SCREW LCKNG 3.5X38MM    ,1897.5
NAIL TRACK LT 11X36X13  ,12282.5
SCREW LAG 1.8MM X 10MM  ,483
GRAFIXPL CORE 1SQCM    ,2050
GRAFIXPL CORE 1SQCM    ,1359.75
BLADE SAW GRFT 10MM     ,2375
ICD EVERA MRI XT DR SRSC,71012.5
DRILL SURG CANN 5.5MM   ,1852.5
CANULA LIPO4X5.6MM 30CM ,592.25
PLATE FIB 5HL 40-20905  ,6611
PLATE PILON 4 HOLE SMALL,11992.5
STEM MOD HUM DIA 12 HA  ,11356
DVC URINRY RELIAFIT MALE,245.25
ELVTR 7.5X13 KEY SLT CRV,277.25
PLATE STR 16 HL PHS-16  ,4275
SCREW BN 1.5X12MM HPS PH,230
SCREW BN 1.5X14MM HPS   ,230
SCREW BN 4.5X34MM CMPR  ,287.5
SCREW BN 1.5X14MM HPS   ,935
SCREW BN 1.5X16MM HPS PH,935
SCREW BN 1.5X12MM HPS PH,935
SCREW BN 1.5X9MM HPS PHL,935
DIL HGR 2 END .75MM UT  ,110.5
SCREW 4.5X15X13MM SELF D,1150
SCREW LONG BEAM 5.5X10MM,8695.5
CHROM & KARY 15-20 2 KAR,3117.64
CYTO SMEAR SCR & INTERP ,418.4
DNA CELL CYCLE FC       ,3378.69
M A ER IHC AB QT/SQT MAN,420.24
M A PR IHC AB QT/SQT MAN,420.24
FNA SAMPLE ADEQUACY IMM ,483.19
IMMUNOHISTOCHEM EA AB   ,189.51
NERVE TEASING PREP      ,1942.04
PATH CONSULT FS 1 SPEC  ,703.51
PATH CONSULT FS EA ADDTL,627.59
PATH DECALCIFICATION    ,301.76
PATH PAS STAIN GR 1     ,468.4
PATH STAIN GROUP 1      ,370.26
SURG PATH LEVEL 1       ,298.05
SURG PATH LEVEL 2       ,583.18
SURG PATH LEVEL 3       ,868.28
SURG PATH LEVEL 4       ,1157.09
SURG PATH LEVEL 5       ,1444.03
SURG PATH LEVEL 6       ,1734.7
TISS CULT CHROM BLD NM  ,3461.98
TISS CULT CHROM BX NM   ,1581.05
TISS CULT NEOPLAS BM BLD,3117.64
CHROM & KARY AMN FLD    ,3117.64
CYTO FWB SMEAR & INTERP ,422.1
CYTOPATH EXTENDED       ,1157.09
FNA INTERP & REPORT     ,627.59
MORPHOMETRIC TUMOR      ,1801.35
PAPDX TCSC NORSC NOTBETH,322.13
PATH WRIGHT STAIN       ,227.71
SMEAR AFB               ,370.26
TISS CULT CHROM AM FL NM,3461.98
TISS CULT NEOPLAS TUMOR ,3113.95
CERB B2 HER2NEU PEROX AB,933.07
PATH STAIN GROUP 2      ,468.4
TOUCH PREP INITIAL SITE ,186.99
CYTO LIQUID BASE NON C/V,483.19
M A INSITU HB EA PRB CMP,1368.61
TISS IF IND EA ADDL AB  ,444.32
IHC ER QN/SQN COMP ASST ,362.85
IHC PR AB QN/SQN COMP   ,362.85
IHC HER-2NEU QN/SQN COMP,362.85
MICRODISSECTION MANUAL  ,362.85
HISTOCHEM STAIN & FS    ,435.09
M A IHC HER-2NEU QT/SQT ,375.82
M A IHC KI-67 AB QT/SQT ,375.82
PATH CONSULT SURGERY    ,298.05
TOUCH PREP EA ADD SITE  ,140.68
SCREW BEAM HDLSS 7.2X70M,9280
TAP 7.2X200MM HEADLESS  ,312.5
NAIL TI CANN 11MM/130 DG,18978.5
SCREW 2.7MMX26MM        ,1720
SCREW 2.7MMX24MM        ,1897.5
CANNULA OPTH 19GA AC IRR,224.75
EXPANDER TISSUE 650ML   ,11475
PLTS PHERESIS LR EA UNIT,935.97
RBC LEUKOREDUC IRR EA UN,404.06
WB FOR TRANSFUS PER UNIT,467.25
CRYOPRECIPITATE         ,77.87
PRBC LR                 ,404.06
FFP                     ,141.04
PRBC WASH               ,758.17
ABO TYPE                ,54.89
ABO TYPE CORD BLOOD     ,89.39
ANTIBODY ID EA          ,345.02
ANTIBODY SCREEN EA      ,294.84
BLOOD UNIT POOLING      ,109.78
RBC DEGLYCEROLIZED EA UN,758.17
IRRADIATION BLD EA      ,117.62
RH TYPE                 ,79.98
AG SCREEN PATIENT SER EA,186.63
ANTIGEN TYPING EA       ,174.08
CROSSMATCH AHG          ,357.57
CROSSMATCH IMM SPIN     ,327.78
CROSSMATCH INCUB        ,54.89
DIRECT COOMBS IGG EA    ,265.03
PRETREAT RBC'S CHEM EA  ,293.27
PRETREAT SERUM DRUGS EA ,338.76
CATH GD JR4 CRV 6FR .071,529
SPLITTING OF PRODUCT    ,161.61
FETAL SCREEN (ROSETTE)  ,174.08
PRBC LR PEDI WASH       ,758.17
BLOOD TRANSFUSION       ,1104.92
THER APHERESIS RBC      ,6231.42
PRETREAT RBC'S DENS EA  ,354.43
CROSSMATCH AHG          ,307.08
CRYOPRECIPITATE POOLED  ,1256.26
AG SC DON BLD REA SER EA,174.08
PRBC LR                 ,3059.14
RBC DEGLYCEROLIZED EA UN,3411.77
SCREW BG LCKNG 2.0X10MM ,1705
SCREW BG LCK 2X14MM     ,1705
SCREW BG NONLCK 2.0MMX10,1452
SCREW BG NONLCK 2.5X11MM,1452
DEVICE MYO XL TISS RMVL ,7238.75
COUNTERSINK HEADED 4.0MM,312.5
SCREW BN LCKNG 2.0MMX12 ,1705
DRILL 1.3MMX100MM SOLID ,312.5
SCREW CONICAL PT 7.3 CAN,2982
SCREW CONICAL 7.3 80MM  ,2602.5
PLATE ANTRLT TIB L 12HL ,20362.5
SCREW LOPRO 2.7X46MM    ,1650
ANCH SUT SUTURETAK 3.0  ,4374
SCREW BN 3.5X28MM CORTL ,759
SCREW DIST HUM 3.5X40MM ,759
SCREW BNE N LCK 3.5X60MM,759
SCREW FL THRD T10 3.5X24,1178.25
SCREW LCK T10 3.5X20MM  ,2171.5
BIT DRILL AO 2.6X135MM  ,1655.75
SCREW BN T10 3.5X18MM   ,1299.75
SCREW BN T10 3.5X20MM   ,1155
SCREW BN 4X42MM AXSOS TI,2116.5
PLATE 6 HOLE STRAIGHT   ,4275
SET PIN UNIV REVERSE ART,3400
STENT VBHN VBX 8MM 39CM ,23352
SCREW CORT AR-8935L-18  ,935
STAPLER WHT RELOAD 45MM ,1441.75
KWIRE FXTN 6IN .062IN SS,202.5
SCREW SS L/T CANN 4X35MM,1650
CATH BLNDL 5FR 4MM 150MM,1102.5
CATH BLNDL 5FR 5MM 100MM,1102.5
CATH BLNDL 5FR 6MM 100MM,945
CATH BLDL 6X60MM 130CM  ,945
CATH BLNDL 5FR 7MM 100MM,945
CATH BLDL 7X60MM 130CM  ,1102.5
CATH BLNDL 9X80X130     ,1102.5
CATH BLNDL 6FR 10MM 40MM,945
CATH BLNDL 7FR 12MM 40MM,1102.5
CATH BLNDL 5FR 7MM 40MM ,1102.5
GUIDEPIN ORTH 2MM HMICAP,375
CATH BLNDL 5FR 8MM 40MM ,1102.5
FORCEPS 9IN 1.5MM DISP  ,3901.5
HEAD FEM CERAMIC +3.5MM ,6400
NAIL FEM 11X17X180MM    ,8500
CONNECTOR LOW PRESSURE  ,31.25
PLATE-L BN LEFT L2 6HL  ,4275
CAGE ZERO-P VA IMPLT 6MM,15209.75
CAGE ZERO-P VA IMPLT 7MM,15209.75
SCREW V-AX FT LCK 3.5X10,2046.25
BLOCK FEM AUG DST 3 10MM,6290
COMPNT KN PTLR STD 28MM ,2250
BIT DRL V-AX 122X2.6MM  ,1248.5
BASEPLATE TIB 5520-B-300,8000
BASEPLATE TIB 5520-B-600,8000
SCREW BN 5MMX95MM       ,2235
CANNULA FAT INJ 14G15CM ,575
STAPLER ECH FLX PWR LNG ,3420
RELOAD STPL ENDO 60 BLUE,1598
RELOAD STPL ENDO 60 BLCK,1598
INSERT TIB XLPE 3-4 9MM ,6375
INSERT TIB XLPE 3-4 11MM,6375
LINER HUM SMR STD UHMWPE,7200
NAIL PROXIMAL IM HUM 7.0,15399.25
SCREW 2.7MMX12MM        ,1720
SCREW 4.5MM HEADED COUNT,1777.5
SCREW 7.0MMX55MMCAN 20MM,4428
EXPANDER TISSUE 850ML   ,11475
SCREW V-AX ELB 3.5X18MM ,1827
SCREW LCK 2.7MM 14MM    ,1890
SCREW LCK 2.7MM 10MM    ,1890
DRILL BIT 2.6           ,1486
FCPS MCPHERSON E1815 S  ,204.5
REAMER SRG 5MM LOPRO CAN,2650.5
PEG FX GLND SHLDR 2.5X18,287.5
PEG FX GLND SHLDR 2.5X20,287.5
PEG FX 2.5 22 GLND SHLDR,287.5
SCREW BN 3.5X10MM MLDR  ,935
SCREW BN 5.5X35MM SOLERA,7225
SCREW BN 5.5X40MM SOLERA,7225
SCREW SPNL SOLERA 5.5X45,7225
SCREW SPNL 4.75X5.5X50MM,7225
SCREW BN 3.5MMX22MM NON-,729.5
SHEARS ESURG 23CM 5MM   ,2607
SHEARS ESURG 36CM 5MM   ,2732.5
K-WIRE 1.6X150MM SGL END,312.5
TOOL PCMKR 2 WRNCH BIDIR,375
SCREW BN 4.75X6.5X35MM  ,7225
TISSUE AVIVE SOFT 2CM X ,15937.5
SCREW BN 4.75X6.5X35MM  ,7225
SCREW BN 6.5X40MM SOLERA,7225
SCREW 6.5X45 SOLERA SPNL,7225
SCREW BN 6.5X50MM SOLERA,7225
CURETTE 2 T TIP SURG    ,3287.5
SCREW RECON LCK 4.2X20MM,1760
SCREW RECON LCK 4.2X16MM,1760
STAPLER ENDO ECHL GST60D,1598
STAPLER ENDO ECHL GST60W,1401.75
SCREW LCK T8 3X14MM     ,962.5
HEAD HUM 46MM 20MM OFST ,10752
LINER ACTB NTRL 48X32   ,6375
SCREW BN CANN           ,4050
SCREW BN CANN 31652-95  ,4050
NAIL TROCH 11MM 36CM 130,13500
SCREW BN AXSOS LCK 5X90 ,1582
SCREW BN 2.5MM 12MM ATS ,1562
SCREW BIOABS PLL 20     ,5085
BODY PRX BDY 75X20 135D ,17617.5
BDY CONE RECLAM PRX20X85,17617.5
RECLAIM PRX BDY CNE20X95,17617.5
COMPNT BDY CNE HIP 24X75,17617.5
BODY CONE 85MM 24MM PROX,17617.5
BODY CONE RECLM PRX24X95,17613.75
BODY FEM RED 105X24MM   ,17617.5
SYSTEM HIP RECLM 16X140 ,14730
RECLAIM DISTL TAP 17X140,14730
STEM RECLAIM DISTL18X140,14730
STEM FEM 140MM 19MM HIP ,14730
RECLAIM DSTL TPER 20X140,14730
BIT DRILL 5.0X220MM CANN,2650.5
DRESSING SNSATRAC OPN AB,2971.75
NAIL 10MMX36CM          ,12282.5
SCREW BN 4.2MM 34MM GORI,1760
PUNCH CROSSFT KNTLS BRCH,1417.5
COIL EMB IDC 2D 2MMX4CM ,4500
COIL EMB IDC 2D 2MMX6CM ,4365
COIL EMBL 50CMX10MM IDC ,6431.25
COMPNT GLND CORTILC 35MM,6375
SCREW BN 2X14MM TRG     ,1750
EXTRACTOR STRTNG 50MM   ,6375
COMPNT GLND PEG AWLS 413,11958
PLATE TIB ANT LT MED    ,13365
CANNULA OPTH IRR 27G 4MM,45.5
SCREW 95MM 5MM CNLTD    ,3429
CNLA SX 30CM 6.4MM DBL  ,690
SPACER RSP MONOBLCK +8MM,10965
BLADE COATED W/HEX      ,41.5
ELCTRD ESURG 13CM LLETZ ,150.75
SCREW CORTICAL 2.7X14MM ,552
SCREW BNE 16X2.7 CORT   ,552
GWIRE ORTH 150X1.6MM    ,202.5
LEAD DC SPNT DF4 6947M55,27750
DEVICE CMPR 24CM PRELUDE,225
DEVICE CMPR 29CM PRELUDE,225
DEVICE CMPR 29CM PRELUDE,225
VEDOLIZUMAB 300 MG INJ  ,27634.2
GLND COMPONENT  S40 PEG ,11958
STNT BIL PANC ZMN5X5X170,543.5
BALLN CERV RIPN 40CM 18F,3697.5
CATH KMP .038 65CM      ,202.5
CATH BLN ES RX 3X40X145 ,2755
PLATE 110 SS LCP BN 3.5 ,8306.75
SEALANT EVICEL RIGID    ,600.5
SUTURE 180 CV-23 15CM   ,253
INTRDCR SOLOPTH EXP 18F ,5567.5
STEM MONOBLCK 12X10MM   ,35000
PIN THRD GLOBL CAP 25X10,693.5
MESH SURG SCAF 10X25CM  ,26215
PROTECTOR NRVGFT 40X10MM,18187.5
BLADE 40D 4 CRV         ,1634
SHELL PPS LTD ACTB 56F  ,7200
LINEAR CUTTER RELOAD END,1598
NAIL HUMERAL LEFT TI AQU,9350
SCREW BN PROX 5MM 40MM  ,1549
SCREW BN PROX 5MM 32MM  ,1549
STEM HUM 180MM 14MM CMNT,18750
SCREW BN PROX 5MM 28MM  ,1549
SCREW BN DIST 5MM 28MM  ,1188
SCREW BN DIST 5MM 26MM  ,1188
SCREW BN DIST 5MM 20MM  ,1188
LENS IOL SA60AT.200     ,1608
CAP END FEM LCK 8X3.5MM ,1447.75
SCREW MSTR CANN 5.5X50MM,3307.5
CONNECTOR CATH ABL CABLE,2850
SCREW BN 5MM 42MM CORT  ,287.5
SCREW LCK BYGRLA2.5X10MM,1705
SCR BN 6.5MM 15MM NVATN ,973.75
PLATE 4 HL BN LT HUM    ,13927.5
NAIL HUMERAL RIGHT TI AQ,9350
NAIL HUMERAL LEFT TI AQU,9350
BIT DRL 300MM 4.2MM     ,312.5
EXPANDER TISS 450ML SLTX,11262.5
SCREW BN 6.5MM 40MM ALTE,1127.5
AUGMENT ACTB 8X60MM SM  ,12375
STEM FEM PRSFT PRIM ALTE,16875
STEM FEM PRSFT 11 12/14 ,16875
PROSTHESIS PENILE TITAN ,45000
BASEPLATE TIB 3 ETPKN3SR,8000
CATH ABL 115CM 8FR F-J  ,12350
PIN GUIDE 3MM 75MM STRL ,312.5
DRILL LAG SCREW 8MM     ,3158
DRILL ORTHO STRT 7MM    ,1770
IMPLANT CRNL PTSPC PEEK ,60372
PROSTHESIS PENILE TITAN ,45000
NAIL 9MM 18CM HIP FEM   ,11305
FEM CONE SM H42M METAPH ,30450
BASEPLATE GLND UNV SM   ,10752
INSRT HUM 36MM +3MM STRL,6832
PLATE 81X3.5 SCR 4HL LAT,8347.75
PLATE 94X3.5MM SCR 5HL  ,8661.5
PLATE 94MM 3.5MM LT     ,8661.5
BIT DRL SHRT CLBRT 2.8MM,1413.75
INSERTION IABP PERC     ,9116.06
CARD OUTPUT THERM DIL   ,1036.07
PPM ATRIAL              ,24297.92
PPM VENT                ,24297.92
PPM ATR/VENT            ,24297.92
INS TEMP PACER SGL      ,24297.92
REPL GEN ATR/VENT SGL   ,24297.92
REPL GEN ATR/VENT DUAL  ,24297.92
UPGRADE PACER SYSTEM    ,24297.92
INSERT LEAD SGL         ,24297.92
INSERT LEAD DUAL        ,8257.31
SCREW BN 4MM 42MM ASNS 3,1796.5
REMOVE PACER GENERATOR  ,5964.98
REMOVE LEAD AT/VE SGL   ,5964.98
REMOVE LEADS AT/VE DUAL ,5964.98
BUNDLE OF HIS RECORDING ,18531.92
INTRA ATRIAL RECORDING  ,18531.92
RT VENTRICULAR RECORDING,18531.92
IV/IA MAP ID ORIGIN     ,18531.92
IA PACING               ,18531.92
IV PACING               ,18531.92
ARRHYTHMIA INDUCE ELECT ,18531.92
EP W/O ARRHYTHMIA       ,16482.24
EP W/ARRHYTHMIA         ,16482.24
EP W/LA REC W/ARRHYTHMIA,16482.24
EP W/LVREC W/ARRHYTHMIA ,16482.24
STIM & PACE AFTER IV INF,12346.54
EP FOLLOWUP             ,4900.21
SP AORTOGM ABD W/FILM   ,9753.05
SP AORTOGM ABD W/RNF    ,9111.22
SP ANGIO ADDL VESSEL    ,8208.27
INJ VENOGRAM            ,555.54
INJ VENOGRAM            ,555.54
CATH IVC/SVC            ,555.54
CATH EA ADDL LOW ART    ,555.54
INSERT ILR              ,24297.92
REMOVE ILR              ,5645.49
INTEROGATION EVAL ILR   ,1750.46
AICD LEAD TEST INIT     ,4900.21
AICD LEAD/GEN TEST INIT ,4900.21
AICD EVAL & REPROGRAM   ,4900.21
INTRACARD EP 3D MAPPING ,18531.92
ESO REC ATR W/WO VENT   ,18531.92
ESO REC ATR W/WOVENT W/P,18531.92
INS ICD LEAD/GENERATOR  ,100602.36
INS ICD GENERATOR       ,24297.92
REMOVE ICD GEN          ,13050.52
INSERT LT LEAD W/ PPM   ,24297.92
REPOSITION PACEMAKER    ,13050.52
REPSTN PREV ELECTRODE   ,13050.52
REVISE PACER POCKET     ,10816.98
LHC TRANS SEPTAL/APICAL ,13721.67
TEMP EXTERNAL PACING    ,1032.62
ABLATION AV NODE W/WO   ,13137.02
CATH HRT RT W SAT/CO    ,13721.67
CATH HRT LT/INJ L VENT  ,21114.36
CATH HRT R&L/INJ L VENT ,25805.29
CATH PLC/INJ CORONRY ART,3706.72
CATH PLC/INJ BYPAS GRFTS,4082.08
CTH PLC/INJ CR ART W RHC,21114.36
CTH PLC/INJ GRAFT W RHC ,21114.36
CTH PLC/INJ LHC & L VENT,21114.36
CTH PLC/INJ LHC W GRAFT ,21114.36
CTH PLC/INJ R&LHC/L VENT,22098.56
CTH PLC/INJ R&LHC/GRAFTS,26133.92
INJ SELECT CA CONGENITAL,1721.03
INJ SELECT GRFT CONGENTL,1930.34
INJ SELECT LT VENT/ATRIA,1930.34
