Description,Price
CATH BALL CHAR OTW 7X40 75CM,$160.00 
CATH BALL CHAR OTW 7X60 135CM,$160.00 
CATH BALL CHAR OTW 7X60 75CM,$160.00 
CATH BALL CHAR OTW 7X80 135CM,$160.00 
CATH BALL CHAR OTW 7X80 75CM,$160.00 
CATH BALL CHARG OTW 10X40 5F,$160.00 
CATH BALL CHARG OTW 10X60 5F,$160.00 
CATH BALL CHARG OTW 10X80 5F,$160.00 
CATH BALL CHARG OTW 12X40 5F,$160.00 
CATH BALL CHARG OTW 12X60 5F,$160.00 
CATH BALL CHARG OTW 12X80 5F,$160.00 
CATH BALL CHARG OTW 5X100 5F,$160.00 
CATH BALL CHARG OTW 5X150 5F,$160.00 
CATH BALL CHARG OTW 5X200 5F,$160.00 
CATH BALL CHARG OTW 6X100 5F,$160.00 
CATH BALL CHARG OTW 6X150 5F,$160.00 
CATH BALL CHARG OTW 6X200 5F,$160.00 
CATH BALL CHARG OTW 7X100 5F,$160.00 
CATH BALL CHARGER OTW 4X40 5F,$160.00 
CATH BALL CHARGER OTW 4X60 5F,$160.00 
CATH BALL CHARGER OTW 4X80 5F,$160.00 
CATH BALL CHARGER OTW 5X40 5F,$160.00 
CATH BALL CHARGER OTW 5X80 5F,$160.00 
CATH BALL CHARGER OTW 8X40 5F,$160.00 
CATH BALL CHARGER OTW 8X60 5F,$160.00 
CATH BALL CHARGER OTW 8X80 5F,$160.00 
CATH BALL CODA 140CMX46MM,$860.00 
CATH BALL D/C LUTONIX .035IN,"$2,600.00 "
CATH BALL DIL 5X150X150 STRLG,$390.00 
CATH BALL DIL 5X40X75 CHRGR,$160.00 
CATH BALL DIL 5X60X75 CHRGR,$160.00 
CATH BALL DIL 7X200X135 CHRGR,$160.00 
CATH BALL DIL CONQUEST 40 PTA,$400.00 
CATH BALL DIL COYO 1.5X40 4F,$390.00 
CATH BALL DIL COYO 2.5X100 4F,$390.00 
CATH BALL DIL COYO 2.5X220 4F,$390.00 
CATH BALL DIL COYO 2.5X60 4F,$390.00 
CATH BALL DIL COYO 2.5X80 4F,$390.00 
CATH BALL DIL COYO 2X100 4F,$390.00 
CATH BALL DIL COYO 2X150 4F,$390.00 
CATH BALL DIL COYO 2X220 4F,$390.00 
CATH BALL DIL COYO 2X60 4F,$390.00 
CATH BALL DIL COYO 2X80 4F,$390.00 
CATH BALL DIL COYO 3.5X100 4F,$390.00 
CATH BALL DIL COYO 3X100 4F,$390.00 
CATH BALL DIL COYO 3X150 4F,$390.00 
CATH BALL DIL COYO 3X220 4F,$390.00 
CATH BALL DIL COYO 3X220MM,$390.00 
CATH BALL DIL COYO 3X60 4F,$390.00 
CATH BALL DIL COYO 3X80 4F,$390.00 
CATH BALL DIL COYO 4X100 4F,$390.00 
CATH BALL DIL COYO 4X150 4F,$390.00 
CATH BALL DIL COYO 4X220 4F,$390.00 
CATH BALL DIL COYO 4X60 4F,$390.00 
CATH BALL DIL COYO 4X80 4F,$390.00 
CATH BALL DIL COYOTE MONO 150,$390.00 
CATH BALL DIL DORAD 10MMX4CM,$360.00 
CATH BALL DIL ESOPH CRE S/U,$373.68 
CATH BALL DIL LUTONIX 130CM,"$2,900.00 "
CATH BALL DIL MUST OTW 9X60MM,$200.00 
CATH BALL DIL MUSTANG 10X40MM,$200.00 
CATH BALL DIL MUSTANG 10X60,$200.00 
CATH BALL DIL MUSTANG 10X80MM,$200.00 
CATH BALL DIL MUSTANG 12X40MM,$200.00 
CATH BALL DIL MUSTANG 12X60MM,$200.00 
CATH BALL DIL MUSTANG 12X80MM,$200.00 
CATH BALL DIL MUSTANG 4X40MM,$200.00 
CATH BALL DIL MUSTANG 4X60MM,$200.00 
CATH BALL DIL MUSTANG 6X40MM,$200.00 
CATH BALL DIL MUSTANG 7X40MM,$200.00 
CATH BALL DIL MUSTANG 7X80MM,$200.00 
CATH BALL DIL MUSTANG 8X100MM,$200.00 
CATH BALL DIL MUSTANG 8X20MM,$200.00 
CATH BALL DIL MUSTANG 9X40MM,$200.00 
CATH BALL DIL STER OTW 6X150,$390.00 
CATH BALL DIL UROFRC 7MMX4CM,$430.54 
CATH BALL DIL XXL 14MMX6CM,$420.00 
CATH BALL DIL XXL 14X20MM 7F,$486.00 
CATH BALL DIL XXL 75CM VAR,$420.00 
CATH BALL DILATION CRE 5.5CM,$448.68 
CATH BALL DORADO 10X2MM,$360.00 
CATH BALL DORADO 135CMX6MM 5F,$360.00 
CATH BALL FLOWGATE 8FX85CM,"$2,125.00 "
CATH BALL HP UROMAX ULTRA,$467.40 
CATH BALL IN.PACT 4X150X130,"$4,075.00 "
CATH BALL IN.PACT ADM 4X120,"$2,960.00 "
CATH BALL IN.PACT ADM 4X40,"$2,660.00 "
CATH BALL IN.PACT ADM 4X60,"$2,660.00 "
CATH BALL IN.PACT ADM 4X80,"$2,660.00 "
CATH BALL IN.PACT ADM 5X120,"$2,960.00 "
CATH BALL IN.PACT ADM 5X40,"$2,660.00 "
CATH BALL IN.PACT ADM 5X60,"$2,660.00 "
CATH BALL IN.PACT ADM 5X80,"$2,660.00 "
CATH BALL IN.PACT ADM 6X120,"$2,960.00 "
CATH BALL IN.PACT ADM 6X40,"$2,660.00 "
CATH BALL IN.PACT ADM 6X60,"$2,660.00 "
CATH BALL IN.PACT ADM 6X80,"$2,660.00 "
CATH BALL IN.PACT ADM 7X40,"$2,660.00 "
CATH BALL IN.PACT ADM 7X60,"$2,660.00 "
CATH BALL IN.PACT ADM 7X80,"$2,660.00 "
CATH BALL IN.PACT ADMIRAL 120,"$2,960.00 "
CATH BALL INPACT OTW 5X150MM,"$3,260.00 "
CATH BALL LUTONIX 4X150X130,"$4,000.00 "
CATH BALL LUTONIX 6X120X130,"$3,625.00 "
CATH BALL MUST OTW 8X80MM,$200.00 
CATH BALL OCCL COMP 4X10MM,"$2,660.50 "
CATH BALL OCCL COMP 4X15MM,"$2,660.50 "
CATH BALL OCCL S/COMP 3X10MM,"$2,660.50 "
CATH BALL OCCL S/COMP 3X5MM,"$2,660.50 "
CATH BALL OCCL S/COMP 4X10MM,"$2,660.50 "
CATH BALL OCCL S/COMP 4X7MM,"$2,660.50 "
CATH BALL OCCL S/COMP 7X10MM,"$2,660.50 "
CATH BALL OCCL S/COMP 7X7MM,"$2,660.50 "
CATH BALL PTA EVERCX 5X200MM,$160.00 
CATH BALL PTA EVERCX 6X150MM,$160.00 
CATH BALL PTA EVERCX 6X200MM,$160.00 
CATH BALL XXL 16MMX2CM 5.8FR,$420.00 
CATH BALLOON ADANTE 2.0 X 20,$530.00 
CATH BALLOON ATLAS VARSZ,$610.00 
CATH BALLOON CODA 9.0 X 120,$808.00 
CATH BALLOON DIL XXL 16X20MM,$420.00 
CATH BALLOON EVERCROSS 6 X150,$160.00 
CATH BALLOON EVERCROSS 6 X200,$160.00 
CATH BIL BLLN DIL 10X4 180CM,$478.84 
CATH BIL BLLN DIL 4X2 180CM,$478.84 
CATH BIL BLLN DIL 8X4 180CM,$478.84 
CATH BIL DRAIN W/CAM-LOC,$142.66 
CATH BILIARY 5FR 23 LONG,$81.80 
CATH BILIARY 6F 23 LONG,$81.80 
CATH BLLN CHARGER 10MM 75CM,$160.00 
CATH BLLN CHARGER 12MM 75CM,$160.00 
CATH BLLN CHARGER 5MM 135CM,$160.00 
CATH BLLN CHARGER 6MM 135CM,$160.00 
CATH BLLN CHARGER 6MM 75CM,$160.00 
CATH BLLN CHARGER 7MM 75CM,$160.00 
CATH BLLN CHARGER 8MM 75CM,$160.00 
CATH BLLN CONQUEST 6MMX4CM,$400.00 
CATH BLLN CONQUEST 8MMX4CM,$400.00 
CATH BLLN DIL 3 X20MM X135CM,$390.00 
CATH BLLN DIL STERLING 3X4,$390.00 
CATH BLLN DIL STERLING 6X6,$390.00 
CATH BLLN DORADO 5X20 135,$690.00 
CATH BLLN DORADO 8X4X135,$360.00 
CATH BLLN EVERCROS 3X120X135,$160.00 
CATH BLLN EVERCROS 4X120X135,$160.00 
CATH BLLN EVERCROS 5X120X135,$160.00 
CATH BLLN EVERCROS 6X120X135,$160.00 
CATH BLLN EVERCROSS 10X20X80,$160.00 
CATH BLLN EVERCROSS 10X40X80,$160.00 
CATH BLLN EVERCROSS 12X20X80,$290.00 
CATH BLLN EVERCROSS 12X40X80,$160.00 
CATH BLLN EVERCROSS 3X20X135,$290.00 
CATH BLLN EVERCROSS 3X40X135,$160.00 
CATH BLLN EVERCROSS 3X80X135,$160.00 
CATH BLLN EVERCROSS 4X20X135,$160.00 
CATH BLLN EVERCROSS 4X40X135,$220.00 
CATH BLLN EVERCROSS 4X60X135,$160.00 
CATH BLLN EVERCROSS 4X80X135,$160.00 
CATH BLLN EVERCROSS 5X20X135,$160.00 
CATH BLLN EVERCROSS 5X40X135,$160.00 
CATH BLLN EVERCROSS 5X60X135,$160.00 
CATH BLLN EVERCROSS 6X20X135,$160.00 
CATH BLLN EVERCROSS 6X40X135,$160.00 
CATH BLLN EVERCROSS 6X60X135,$160.00 
CATH BLLN EVERCROSS 6X80X135,$160.00 
CATH BLLN EVERCROSS 7X20X135,$160.00 
CATH BLLN EVERCROSS 7X40X135,$160.00 
CATH BLLN EVERCROSS 7X60X135,$160.00 
CATH BLLN EVERCROSS 7X80X135,$290.00 
CATH BLLN EVERCROSS 8X20X80,$160.00 
CATH BLLN EVERCROSS 8X40X80,$160.00 
CATH BLLN EVERCROSS 8X60X80,$160.00 
CATH BLLN EVERCROSS 9X20X80,$160.00 
CATH BLLN EVERCROSS 9X40X80,$160.00 
CATH BLLN EVERCROSS 9X60X80,$290.00 
CATH BLLN EVERCROSS 9X80X80,$290.00 
CATH BLLN FIDELITY 8F 40CC,"$1,260.00 "
CATH BLLN MAVERICK 2 4.0X30,$260.00 
CATH BLLN NANCROS 2.0X120X150,$390.00 
CATH BLLN NANCROS 2.5X40X150,$390.00 
CATH BLLN NANOCRS 1.5X20X150,$390.00 
CATH BLLN NANOCRS 2.0X150X150,$500.00 
CATH BLLN NANOCRS 2.0X20X150,$390.00 
CATH BLLN NANOCRS 2.0X210X150,$500.00 
CATH BLLN NANOCRS 2.0X40X150,$390.00 
CATH BLLN NANOCRS 2.5X120X150,$390.00 
CATH BLLN NANOCRS 2.5X150X150,$760.00 
CATH BLLN NANOCRS 2.5X20X150,$390.00 
CATH BLLN NANOCRS 2.5X210X150,$500.00 
CATH BLLN NANOCRS 2.5X80X150,$390.00 
CATH BLLN NANOCRS 3.0X120X150,$390.00 
CATH BLLN NANOCRS 3.0X150X150,$500.00 
CATH BLLN NANOCRS 3.0X20X150,$390.00 
CATH BLLN NANOCRS 3.0X210X150,$500.00 
CATH BLLN NANOCRS 3.0X40X150,$390.00 
CATH BLLN NANOCRS 3.0X80X150,$390.00 
CATH BLLN NANOCRS 3.5X150X150,$760.00 
CATH BLLN NANOCRS 3.5X20X150,$650.00 
CATH BLLN NANOCRS 3.5X210X150,$500.00 
CATH BLLN NANOCRS 3.5X80X150,$650.00 
CATH BLLN NANOCRS 4.0X120X150,$390.00 
CATH BLLN NANOCRS 4.0X150X150,$500.00 
CATH BLLN NANOCRS 4.0X40X150,$390.00 
CATH BLLN NANOCRS 4.0X80X150,$390.00 
CATH BLN  DIL SRLG    4 X2,$390.00 
CATH BLN  DIL SRLG    5 X2,$390.00 
CATH BLN  DIL SRLG    5 X4,$390.00 
CATH BLN  DIL SRLG    5 X6,$390.00 
CATH BLN  DIL SRLG    7 X4,$390.00 
CATH BLN  DIL SRLG    7 X6,$390.00 
CATH BLN  DIL SRLG  4 X4,$390.00 
CATH BLN  DIL SRLG  4 X6,$390.00 
CATH BLN 20X4 MAVERICK PTCA,$260.00 
CATH BLN 4.0X220X150 CYTE OTW,$390.00 
CATH BLN DIL TYSHAK II 22MM X,$942.16 
CATH BLN SINUS 6X16MM SPIN+,"$3,900.00 "
CATH BRACHYTX SEED ADM,$50.00 
CATH BRAID HEADHUNT SOFT-VU,$44.00 
CATH BRAID SOS OMNI SOFT VU,$30.00 
CATH BROVIAC 6.6F 1-LUMEN,$349.60 
CATH BROVIAC S/L 4.2FR W/SURE,$397.00 
CATH C R E DILATOR 54F BALLOO,$426.40 
CATH CANNULATOME 6FR MONO,$620.00 
CATH CARDIAC THERMOCOOL VARSZ,"$5,000.00 "
CATH CHOCOLT TOUCHG160085,$1.00 
CATH CHOLANGIO 4.5F TAUT,$72.04 
CATH CLOSUREFAST VENEFIT,$920.00 
CATH COLONIC BALLOON 10-12M,$426.40 
CATH COMP OCCL BALL 4.0X10,"$2,800.00 "
CATH COMP OCCL BALL 4.0X15,"$2,800.00 "
CATH COMP OCCL BALL 4.0X20,"$2,800.00 "
CATH CONQ PTA BALLN DIL 10X75,$400.00 
CATH CONTRA 2 5FR 65CM,$20.00 
CATH CONTRA 4F 65CM IMAGER II,$20.00 
CATH CROSS WINGMAN 90CM 2.7F,"$1,492.00 "
CATH CRYO ABL 7F 4MM FREEZOR,"$6,190.00 "
CATH CRYO ABLAT FOCAL PEAR C2,"$3,000.00 "
CATH CRYO ARCTIC FRONT ADVNC,"$8,800.00 "
CATH CRYOABL FREEZOR XTRA 3,"$3,100.00 "
CATH CT PRO-PICC S/L 5FX60CM,$140.00 
CATH CTO RECANLZTN CROSSER,"$3,990.00 "
CATH CV 12F 19 3-LMN HICKMAN,$840.00 
CATH CVC KIT MULTI-LUM LG,$223.32 
CATH CVC KIT T/L PEDI 7F 20CM,$192.02 
CATH D/C BALL LUTONIX 5X150MM,"$3,200.00 "
CATH D/C BALL LUTONIX 5X40MM,"$2,600.00 "
CATH D/C BALL LUTONIX 5X80MM,"$2,600.00 "
CATH D/C BALL LUTONIX 6X100MM,"$2,600.00 "
CATH D/C BALL LUTONIX 6X150MM,"$3,200.00 "
CATH D/C BALL LUTONIX 6X40MM,"$2,600.00 "
CATH D/C BALL LUTONIX 6X60MM,"$2,600.00 "
CATH D/C BALL LUTONIX 6X80MM,"$2,600.00 "
CATH D/C BALL PTA LUTONIX 100,"$2,600.00 "
CATH D/C BALL PTA LUTONIX 150,"$3,200.00 "
CATH D/I DRAG NCT02364778,$1.00 
CATH DAC CONCENTRC 3.9FX125CM,"$2,057.00 "
CATH DAC CONCENTRC 4.3FX125CM,"$2,057.00 "
CATH DAC CONCENTRC 4.3FX130CM,"$2,057.00 "
CATH DELIV 6F NEUR STR 105/8,"$1,310.00 "
CATH DELIV BNCHMRK 105X130 6F,"$1,910.00 "
CATH DELIV BNCHMRK 95X120 STR,"$1,910.00 "
CATH DELIV BNCHMRK 95X120STR,"$1,910.00 "
CATH DELIV N/SEL 5FX120 BERN,$248.00 
CATH DELV NEUR MP 105/12CM 6F,"$1,310.00 "
CATH DEPLYMNT/ LOADER IBV SYS,"$1,500.00 "
CATH DIAG EAGLE EYE IMAGING4,"$1,200.00 "
CATH DIAG N/BRD SOFT-VU 65X4F,$30.00 
CATH DIAG SOFT-VU 5FR X 80CM,$15.00 
CATH DIAG TEMPO AQUA COBRA 5F,$75.50 
CATH DIAG TMP AQUA CBR 5FX65,$75.50 
CATH DIAGNOSTIC INFINITI JL4,$15.50 
CATH DIAL PERI ADULT STD 15.5,$190.00 
CATH DIG IVUS VISIONS PV 8.5F,"$1,900.00 "
CATH DIL .014IN 150CM 6X40MM,$390.00 
CATH DIL .035IN 8FR PTA ATLAS,$610.00 
CATH DIL 1.5X6MM SPRINTER,$270.00 
CATH DIL 30 ATM 10X4 CONQUEST,$400.00 
CATH DIL 35MM,"$1,280.00 "
CATH DIL 3MM DIA CHARGER,$160.00 
CATH DIL 3X20X135 STERLING,$390.00 
CATH DIL 4MM DIA CHARGER,$160.00 
CATH DIL 5FR 75CM 5X100MM OTW,$160.00 
CATH DIL 5FR 75CM 5X80MM OTW,$160.00 
CATH DIL 5MM DIA CHARGER,$160.00 
CATH DIL 5X20 STERLING,$390.00 
CATH DIL 5X40 MONORAIL,$390.00 
CATH DIL 6MM DIA CHARGER,$160.00 
CATH DIL 7MM DIA CHARGER,$160.00 
CATH DIL 7X40 MONORAIL,$390.00 
CATH DIL 8MM DIA CHARGER,$160.00 
CATH DIL 9MM DIA CHARGER,$220.00 
CATH DIL ATM 30 12X4 CONQUEST,$400.00 
CATH DIL BALL MUSTANG 4X80MM,$200.00 
CATH DIL BALL MUSTANG 5X80MM,$200.00 
CATH DIL BALL MUSTANG 7X60MM,$200.00 
CATH DIL BLLN ESOPHAG 12-15MM,$426.40 
CATH DIL BLLN PULM 3CM 10-12,$589.94 
CATH DIL BLLN PULM 3CM 12-15M,$598.00 
CATH DIL BLLN PULM 5.5CM18MM,$589.94 
CATH DIL MUSTANG OTW PTA 5X60,$200.00 
CATH DIL PTA 10X40 EVERCROSS,$160.00 
CATH DIL PTA 3X30 STERLING,$390.00 
CATH DIL PTA 4F 6MM STERLING,$390.00 
CATH DIL PTA 5.5X20 AVIATOR,$436.00 
CATH DIL PTA 6X142 AVAITOR,$436.00 
CATH DIL PTA 6X40 STERLING,$390.00 
CATH DIL PTCA 1.5X9 MAVERICK,$260.00 
CATH DILATOR AMPLATZ REG SET,$425.30 
CATH DIST ACCSS SOFIA 5FX115,"$3,040.00 "
CATH DIST ACCSS SOFIA 5FX125,"$3,040.00 "
CATH DIST ACCSS SOFIA 6FX125,"$4,400.00 "
CATH DIST ACCSS SOFIA 6FX131,"$4,400.00 "
CATH DIST DELIV 5MAX 115CM 5F,"$3,000.00 "
CATH DISTAL ACCESS AXS 5FX115,"$2,805.00 "
CATH DISTAL ACCESS AXS 6FX132,"$3,825.00 "
CATH DLP HEART VENT 13IN/10F,$34.20 
CATH DLP HEART VENT 15IN/13F,$36.90 
CATH DLP HEART VENT SLSN 16IN,$36.90 
CATH DLP LT H/V 13IN/13F PREF,$34.20 
CATH DLP LT HEART VENT 15IN,$36.90 
CATH DRAIN 10FX25 FLEXIMA,$161.46 
CATH DRAIN BIL MAC-LOC,$142.66 
CATH DRAIN CHOLE DS SPYSCOPE,"$4,900.00 "
CATH DRAIN DAW MUELL 10.2F,$132.58 
CATH DRAIN EXPEL M/P 10FX25CM,$178.62 
CATH DRAIN EXPEL M/P 8FX25CM,$178.62 
CATH DRAIN THORACIC ST 40F,$9.12 
CATH DRAIN ULT DAWSON-MUELLER,$132.58 
CATH DRCTNL ATHRCTMY HAWK1 LX,"$6,200.00 "
CATH DRGNFLY OPTS03115580,$1.00 
CATH DRN 4WING MALECOT VAR SZ,$119.52 
CATH DRNG 10.3FX25CM EXPEL,$190.78 
CATH DRNG 10X45 EXPEL,$178.62 
CATH DRNG 12FX25CM EXPEL,$190.78 
CATH DRNG 20IN STR ARGL VARSZ,$11.64 
CATH ECO PENTARAY NAV,"$3,592.00 "
CATH ELECTROHEMOSTASIS 7FR,$496.00 
CATH EMBO FOG ART RED TP 4FX8,$98.26 
CATH EMBO GREEN TOP FOGARTY,$98.26 
CATH EMBOL 2FR FOGARTY,$156.24 
CATH EMBOLCTMY FOGARTY 4FX80,$173.48 
CATH EMBOLECTOMY 2F,$139.94 
CATH EMBOLECTOMY 3F 80CM,$76.68 
CATH EMBOLECTOMY 4F 80,$76.68 
CATH EMBOLECTOMY 4F 80CM,$76.68 
CATH EMBOLECTOMY 5F 80CM,$76.68 
CATH EMBOLECTOMY 6F 80CM,$76.68 
CATH EP 20 OR MORE ELECT,$176.00 
CATH EP ADVISOR HD GRID,"$4,400.00 "
CATH EP BLN LASER EXCALIBUR,"$10,400.00 "
CATH EP DX 19 OR FEWER ELECTR,$206.00 
CATH EP DX/ABLAT MAP COOL-TIP,"$5,000.00 "
CATH EP SUPREME QUAD VARSZ,$166.00 
CATH EPT-DX OCTPOL DIAG 6F,"$1,108.80 "
CATH EZ STEER TC NAV VARSZ,"$2,280.00 "
CATH FLUSH 4FX65 STR SOFTVU,$29.80 
CATH FOGART LUM EMBOLECT 3FR,$173.48 
CATH FOGART LUM EMBOLECT 4FR,$180.42 
CATH FOGART LUM EMBOLECT 5.5F,$173.48 
CATH FOGART LUM EMBOLECT 6FR,$180.42 
CATH FOGARTY SOFT INSER 62-12,$20.28 
CATH FOLEY  6F 1.5CC PED 2WY,$230.82 
CATH FOLEY COUNCIL RED 5CC,$60.14 
CATH FOLLOWR HEYMAN 22FR,$49.05 
CATH GLIDE ANG TIP 4FX120CM,$100.50 
CATH GLIDE AT 5FR .038X100CM,$100.50 
CATH GLIDE AT 5FR .038X65CM,$100.50 
CATH GLIDE HYDRO  5F .038IN,$98.50 
CATH GLIDE HYDRO 4/C1/65,$100.50 
CATH GLIDE HYDRO 4/C2/65,$100.50 
CATH GLIDE HYDRO 5/SIM1/,$100.50 
CATH GLIDE HYDRO ANGL 65CM 4F,$100.50 
CATH GLIDECATH ANGIO 4FR,$100.50 
CATH GLIDECATH ANGIO 5FR 65CM,$100.50 
CATH GUID 4F TRAILBLAZER,$448.00 
CATH GUID 6F CONCIERGE,$124.00 
CATH GUID 6F R2P DESTN VARSZ,$710.00 
CATH GUID 80CM 6F LNG AXS,$841.50 
CATH GUID JR4 CURVE 110CM 6F,$320.00 
CATH GUID RUNWAY FEM R/CRV 6F,$160.00 
CATH GUID RUNWAY JR4 125CM 6F,$160.00 
CATH GUID RUNWAY JR4 6FX110CM,$320.00 
CATH GUID RUNWAY MP1 110CM 6F,$320.00 
CATH GUID RUNWAY MP2 125CM 6F,$320.00 
CATH GUID RUNWY MPA1 125CM 6F,$320.00 
CATH GUID SHRPNX 100CM6FAL7.5,$90.00 
CATH GUID STEERBL APTUS VARSZ,"$1,200.00 "
CATH GUID TRICUSPDG170118,$1.00 
CATH GUIDE .014IN TRAILBLAZER,$448.00 
CATH GUIDE .035IN TRAILBLAZER,"$2,240.00 "
CATH GUIDE 150CMX30D NAVICROS,$342.00 
CATH GUIDE 4/C2/165 GLIDECATH,$100.50 
CATH GUIDE 6F 100CM W SIDE HL,$90.00 
CATH GUIDE 6FX90CM MP 2,$160.00 
CATH GUIDE 6X100X.070 ENVOY,$720.48 
CATH GUIDE BR OMNI SOFT-VU,$30.00 
CATH GUIDE C2 5F 100CM GLIDE,$100.50 
CATH GUIDE COMBO 10FX16X50.5,$818.00 
CATH GUIDE HYDR 4/C1/65 GLIDE,$100.50 
CATH GUIDE MPD 5F 100 ENVOY,$720.48 
CATH GUIDE NON-BR 4FX6 SFT-VU,$29.80 
CATH GUIDE PERIPH C2 6FX55,$160.00 
CATH GUIDE PERIPH MP2 6X90,$160.00 
CATH GUIDE PERIPH MP2 7FX90,$160.00 
CATH GUIDE PERIPH RDC 6FX55,$160.00 
CATH GUIDE RC1 6FX55 MACH1,$160.00 
CATH GUIDE RE-L 6FX55 MACH1,$160.00 
CATH GUIDE REPERFUSION JET 7,"$5,500.00 "
CATH GUIDE S/M VEL 160CM STR,"$2,072.00 "
CATH GUIDING 5FX90 ENVOY,$720.48 
CATH GUIDING 6X90 ENVOY,$720.48 
CATH GUIDING ACUITY PRO,$990.00 
CATH GUIDING ATTAIN SELECT II,$606.00 
CATH GUIDING ATTAIN SUREVALVE,$694.00 
CATH HALO 90 ULTRA ABLATION,"$2,820.00 "
CATH HAWK1 6FR DIR ARTHRCTMY,"$6,200.00 "
CATH HICK 12.0FR D/L W/SURE,$442.00 
CATH HICK 9.6FR S/L W/SURE,$549.10 
CATH HICKMAN 12.5FR T/L PEEL,$332.00 
CATH HICKMAN 7.0FR D/L W/VITA,$992.00 
CATH HICKMAN 9.0F DUAL LUMEN,$442.00 
CATH HYDRO DIAG 4F 125  ANG,$85.00 
CATH I INTRATHECAL 4FR 89CM,"$1,130.00 "
CATH IAB FIBEROP SENS+7.5/8FR,"$1,960.00 "
CATH IMAG C7 DRAGONFLY,"$1,800.00 "
CATH IMAGER II BERN 65CM 5F,$20.00 
CATH IMAGER II FLUSH 65CM 5F,$20.00 
CATH INFINITY 4F 100CM,$24.00 
CATH INFUSION .035IN VAR SZ,$180.00 
CATH INFUSION S/L 6IN,$17.26 
CATH INFUSION SYS 5X10X 135CM,$250.00 
CATH INFUSION SYS 5X30X 135CM,$250.00 
CATH INFUSN 10MMX120CM PHENOM,"$3,990.00 "
CATH INSPIRA DILATION 10X40,$695.00 
CATH INSPIRA DILATION 7X24,"$1,414.80 "
CATH INTRA AORTIC BALN 7F 34,"$1,700.00 "
CATH INTRA AORTIC BALN 7F 40,"$1,700.00 "
CATH INTRASPINAL PROMETR,"$1,400.00 "
CATH INTRATHCL ASCENDA 114CM,"$2,200.00 "
CATH INTRATHCL ASCENDA 140CM,"$1,980.00 "
CATH IV ANG AUTOGUARD 20X1.16,$3.42 
CATH IVUS 45MHZ ROT REVOLUTN,"$1,200.00 "
CATH IVUS ATLANTIS,"$1,280.00 "
CATH IVUS DIG VISIONS 0.035IN,"$1,900.00 "
CATH IVUS PV N02850107,$1.00 
CATH IVUS VISI PV 2.9FX150CM,"$1,450.00 "
CATH IVUS VISI PV 3.4FX135CM,"$1,300.00 "
CATH JETSTREAM NAVI L 120X7F,"$5,800.00 "
CATH KIT ARES ANTIBIOTIC IMPR,"$1,350.00 "
CATH KIT PERITONEAL 57CM CURL,$222.90 
CATH KIT PLEURAL,"$1,531.13 "
CATH LASER ATHRCTMY ELCA CORO,"$4,910.00 "
CATH LASER ATHRCTMY EXCIMER,"$5,400.00 "
CATH LUMBAR EXTERNAL DRAINGE,$336.60 
CATH MALECOT URO DRAIN 18FR,$24.94 
CATH MAPIT CS MAPPING,"$1,580.00 "
CATH MIC DRXN BERN 155CM 2.4F,$946.00 
CATH MICR DELI APOLLO,$948.00 
CATH MICR DELIV APOLLO 0.5MM,"$3,990.00 "
CATH MICR DIRXN STR 130 2.4F,$876.00 
CATH MICR DIRXN STR 130 2.8F,$876.00 
CATH MICR DRXN STR 155CM 2.4F,$876.00 
CATH MICR HIFLO DIRXN STR 155,$876.00 
CATH MICR HYDRO MAGIC 165X3CM,"$1,450.00 "
CATH MICR PROG 150CM 2RO 2.4F,$550.00 
CATH MICR PROG 150CM 2RO 2.8F,$550.00 
CATH MICR TREVO/P18 2.7F 150,"$1,266.50 "
CATH MICRO 156CM HEADWAY 27,"$1,760.00 "
CATH MICRO 167CM HEADWAY DUO,"$2,400.00 "
CATH MICRO 2.7F MARATHON,"$1,000.00 "
CATH MICRO 2FRX130CM PROGREAT,$500.00 
CATH MICRO 2FRX150CM PROGREAT,"$1,450.00 "
CATH MICRO 45DEG 2 EXCELSIOR,"$1,751.20 "
CATH MICRO 6MMX15CM PHENOM,"$2,530.00 "
CATH MICRO GUIDE 135/20 RENGD,$500.00 
CATH MICRO HEADWAY DUO 156CM,"$1,860.00 "
CATH MICRO HEADWAY17 ADV STR,"$1,420.00 "
CATH MICRO HEADWAY21 STR 150,"$1,420.00 "
CATH MICRO HYDRO 12CM X 1.2F,"$1,595.00 "
CATH MICRO LANTERN VARSZ,"$1,580.00 "
CATH MICRO PROGREAT 2.4 130,$550.00 
CATH MONORAIL PTA 2.0 X 143,$390.00 
CATH MONORAIL PTA 2.0 X145,$390.00 
CATH MONORAIL PTA 3.0 X 146,$390.00 
CATH NAVISTAR VARSZ,"$3,344.00 "
CATH NB OMNI FL 5FX9 SOFT-VU,$29.80 
CATH NEPHRO BLLN  10MM X55CM,$484.00 
CATH NEPHRO MALECOT 18-28F VAR,$119.52 
CATH NEPHROSTOMY,$521.78 
CATH NON BR ANGIO SIZI SFT VU,$200.00 
CATH NON-BR BE 4FX100 SOFT-VU,$30.00 
CATH NON-BR BE 4FX40 SFT-VU,$30.00 
CATH NON-BR BE 4FX65 SFT-VU,$30.00 
CATH NON-BR BE 5FX100 SOFT-VU,$44.00 
CATH NON-BR BE 5FX40C SOFT-VU,$30.00 
CATH NON-BR BE 5FX65 SFT-VU,$30.00 
CATH NON-BR OMNI F5F SFT-VU,$29.80 
